,CURRENT (A) mean,CURRENT (A) std,CURRENT (A) max,CURRENT (A) rms,CURRENT (A) peak_to_peak,CURRENT (A) skew,CURRENT (A) kurtosis,CURRENT (A) crest_factor,ROTO (RPM) mean,ROTO (RPM) std,ROTO (RPM) max,ROTO (RPM) rms,ROTO (RPM) peak_to_peak,ROTO (RPM) skew,ROTO (RPM) kurtosis,ROTO (RPM) crest_factor,CURRENT (A) Frequency Center,CURRENT (A) Spectrum Area,CURRENT (A) Amp @ 1x RPM,CURRENT (A) Amp @ 2x RPM,CURRENT (A) Amp @ 3x RPM,ROTO (RPM) Frequency Center,ROTO (RPM) Spectrum Area,ROTO (RPM) Amp @ 1x RPM,ROTO (RPM) Amp @ 2x RPM,ROTO (RPM) Amp @ 3x RPM,Class
59,3.181800943,0.994086024896854,6.341343999999999,3.333472597846771,6.352632,0.010680552031063452,-0.3531307833322299,1.9930046264996657,21632.05430125,515.5340965658885,24209.2,21638.196367825247,4982.070000000003,-0.10479871871122665,0.48701644740846106,1.1191355043242972,3844.534731469664,1462968.084177203,1148.6135281813526,486.7429996371725,1640.5426742621382,9782.594125281543,1875758451.0384786,104182.93227801468,78158.14716581842,78158.14716581842,Healthy
60,3.1678815448,1.0032337455556617,6.318152000000001,3.322939401818421,6.449072000000001,-0.01508611280862549,-0.33785207278804696,1.9944407360720586,21639.7395765,510.9909590953517,23572.899999999998,21645.771738869087,4306.0999999999985,-0.09741586912018788,0.5107730220835269,1.0893338118356721,3769.3302820256927,1455807.8365977672,935.3131468885738,1430.7923058823112,515.0039156260548,9660.032058866416,1849807757.1467834,51460.94289088511,85291.06781152321,85291.06781152321,Healthy
61,3.1430491126,0.9963802128919216,6.1899760000000015,3.2971967538380214,6.110936000000002,0.0068876298282559,-0.3699874632551765,1.9694175236350397,21654.91795375,512.1978598431546,23545.43,21660.97439342482,4185.549999999999,-0.10239307429336483,0.5306219127982428,1.0873017413544444,3712.727399176365,1419390.8424009345,831.0968994131948,1187.439539021114,1736.4885628833633,9738.457264009287,1860681881.791151,199791.06242172097,240813.3251517227,240813.3251517227,Healthy
62,3.1859322506,0.9860158831258818,6.340119999999999,3.33502133748896,6.493015999999997,-0.0061612552137205005,-0.329351845983592,1.9900360400965764,21667.157175,514.5281041132564,23958.949999999997,21673.265388436444,4657.049999999996,-0.10254407130220759,0.4929015559986971,1.1057726588905865,3716.506179961437,1397066.2759069456,1395.785724861323,429.7933276911332,288.83407588453355,9717.099077411363,1856258421.8762395,196430.1129806231,81447.7638732177,81447.7638732177,Healthy
63,3.1540001062,0.981150038424152,6.12528,3.3030815916995406,6.469832,0.009393753905610822,-0.31344123645551125,1.9420671508409855,21665.686660249998,509.9234911080602,23913.18,21671.686457827167,4496.84,-0.09419853192809736,0.5209938249548918,1.1037351538861435,3769.334798730334,1397387.130393712,773.4696761165786,873.122869998046,637.1367537069829,9696.240290570418,1851483696.2674084,113614.98295764261,96975.77005470457,96975.77005470457,Healthy
64,3.1889521224,0.9908028876053647,6.275424000000001,3.3393235031646067,6.3074639999999995,0.010619248096654547,-0.3163882959296469,1.9678639751032476,21671.81220575,513.47423316096,24052.030000000002,21677.894120002067,4751.6600000000035,-0.11646495990037176,0.5707331415463188,1.1098301227258918,3758.2653115717676,1414103.4241044945,1096.4033554025082,1072.9524997118217,524.3497538994783,9748.841272186908,1864417730.8832743,23034.308411790367,334237.7636745405,334237.7636745405,Healthy
65,3.2304937772,0.9938972225770981,6.584264000000002,3.379925596486137,6.6260720000000015,0.00921384168527472,-0.324246808055082,2.038160248588019,21675.1160905,517.0777401822648,23965.06,21681.282716707727,4657.060000000001,-0.10433699728284172,0.4530285415712121,1.105648518787111,3704.0813367295023,1402350.2387323945,1285.364399480678,1471.4328754415703,1385.337411412651,9714.457615633788,1857651870.5769513,172794.28453458167,98171.53942280158,98171.53942280158,Healthy
66,3.1688598846000002,0.9906780323948329,6.1326,3.3201041242742266,5.962008000000001,-0.002164855682048263,-0.343288406342225,1.9352701676092277,21664.59701425,510.08757279002776,23948.269999999997,21670.600974985246,4643.319999999996,-0.09971751274390414,0.505189549476547,1.1054103607026662,3725.917050347754,1400219.063844737,957.8666049559521,1205.0892132016177,225.5619704663555,9681.823942454412,1849256699.655691,180066.6703124715,172617.46897137613,172617.46897137613,Healthy
67,3.1778277638,0.997680533394225,6.374303999999999,3.3307552985667876,6.504007999999999,0.008078894025089196,-0.2665705848440516,2.005868308097887,21676.38468475,510.5863303320001,23800.26,21682.397120349175,4795.909999999996,-0.10966781911342748,0.5342841086011054,1.0979810676982593,3757.961032721988,1440762.6003935325,554.9953078196601,2464.6354280939577,561.5313251747715,9618.315557675318,1848376976.7467828,351142.28637104086,111298.71297005675,111298.71297005675,Healthy
68,3.1622204922,0.9938014644681041,6.380407999999999,3.314702867684341,6.602888,-0.0025501384165877113,-0.293611220817672,2.0176986442716593,21670.37691725,515.6111781426815,23913.18,21676.50995839356,4658.580000000002,-0.11812792231407876,0.5250277986052598,1.1034962654924885,3754.6869402310213,1432150.1314010834,1082.2785098868649,1142.4957364683983,2355.519888763228,9773.232865486467,1874745499.5346649,81443.42273132998,141502.8171821089,141502.8171821089,Healthy
69,3.1759586776,0.960178267335445,6.421911999999999,3.317925975414221,6.610208,0.01952153716199117,-0.2839392069152731,2.022038902865352,21692.72717375,505.2061555430787,23617.149999999998,21698.609151591234,4301.52,-0.10595757853775474,0.5747981274572931,1.0887128119408935,3654.939120635378,1326986.5847108073,819.8687511647767,89.8997148359345,161.27688190282967,9615.839766465237,1832893883.8844507,113806.72791094134,88077.3248444483,88077.3248444483,Healthy
70,3.1987329862,0.9806301980572328,6.309608000000001,3.34566947881229,6.619976000000001,0.03667907942762094,-0.32538982505633296,1.9725335084925697,21698.267955000003,509.7491963532088,23867.4,21704.25465188926,4600.600000000002,-0.11340799535177538,0.5988020372734137,1.0999679812922651,3667.290499664373,1362267.7717079385,781.0491081128338,932.4181819708497,941.250793285434,9535.084318778834,1823239324.4498749,186276.8415559786,44893.1864278939,44893.1864278939,Healthy
71,3.0932383024,0.9736048111458816,6.330359999999999,3.2428391613002683,6.828720000000001,0.006757802881310698,-0.276722766788299,2.046515457631687,21708.3270875,514.0916546287269,23736.17,21714.41338281993,4336.609999999997,-0.0990670362451787,0.5133629396520072,1.093413136089499,3788.9585629455905,1437262.890265311,1660.2378532843716,1071.3015258922157,1214.8876402069461,9706.9802798966,1861398478.4424317,115609.51240981223,187949.5570516167,187949.5570516167,Healthy
72,3.1600118112,0.9994199003541033,6.786904,3.3142857168843896,7.064312000000001,0.01639532936158382,-0.30726801703268114,2.1477464027018005,21687.24616525,510.9758025426099,23777.370000000003,21693.26476064698,4382.390000000003,-0.10510172147284219,0.5690523490986465,1.0963757140405894,3757.513814886077,1465137.1304483654,1872.8185246095325,1289.6679754654574,618.2752278568478,9644.805983450326,1848185248.7359061,62447.89688223632,65729.22689870876,65729.22689870876,Healthy
73,3.1308032264000003,0.9628950958263401,6.409704000000002,3.2755263132554626,6.442968000000001,0.03653943149267305,-0.32885234146751907,2.0473033712087663,21711.457175,512.354587006992,23696.5,21717.501544192542,4339.669999999998,-0.11209988532210098,0.5220746174897313,1.0914283554991284,3748.182985968732,1355947.329623303,1889.7396731399929,1294.4482914721164,449.1832821849967,9610.083935563978,1841072923.5968056,9137.747791700216,107642.81344895568,107642.81344895568,Healthy
74,3.1439391098,0.9703984504769085,6.359656000000001,3.2902891570482353,6.5320800000000006,0.02991045630172498,-0.3028216890473754,2.0228305249857614,21686.396617500002,510.4166927294168,23862.82,21692.402286021766,4605.170000000002,-0.11298302991594596,0.6071402233575829,1.1003589218110914,3703.8791210880327,1354101.2269023221,1939.758630612974,1347.483096179679,1485.794871985699,9574.538476618987,1832420826.2770028,84715.9900315728,175439.19421049033,175439.19421049033,Healthy
75,3.1911727526,1.0090519395274806,6.470743999999999,3.346900640735456,6.834824,0.004331493971871247,-0.2921126981639173,2.0277009430868245,21724.85339525,516.1376288103799,24032.2,21730.983558896456,4684.52,-0.11887883386518416,0.5555741006645545,1.1062076950657116,3701.1869491878406,1473809.7063170695,1643.1379239273786,922.2347469975444,2100.8754078194406,9677.901777272209,1858648694.3616266,162366.9058051074,118928.86236091708,118928.86236091708,Healthy
76,3.1783547466,1.0171830950500393,6.470743999999999,3.337150652510928,6.693224,0.048807735837916234,-0.32878269185847797,2.035878470432536,21687.047465749998,512.8479490818597,23858.239999999998,21693.11029394461,4618.899999999998,-0.10394726361357932,0.573176352148828,1.1001147130645115,3769.3660419607154,1479207.4766718252,2009.9242347380666,2436.919045037459,925.1601536463627,9663.129897042734,1855066170.2054634,112550.84940668057,62233.64289815822,62233.64289815822,Healthy
77,3.1778418561999997,1.009439375194663,6.4328959999999995,3.334309709822072,6.546727999999998,0.03493393858237301,-0.3552656103729177,2.0242970830815126,21710.7525555,512.2900541233585,23954.38,21716.795598445824,4649.43,-0.10464142409354503,0.5264929830609084,1.1033417629704236,3676.0765891367587,1448344.1497099686,2561.9406453885545,563.267532761677,1563.4446086385983,9664.09969717832,1849577222.1371534,41707.886010082104,139914.00043690403,139914.00043690403,Healthy
78,3.1553643472,1.013034258395066,6.700240000000001,3.3139910857307244,6.958120000000001,0.04174895946172373,-0.2925656618775201,2.123444161351967,21679.754659000002,513.5375492985826,23917.75,21685.835844992263,4644.84,-0.09716638838756,0.43652503333633996,1.1032297355851732,3655.142636547064,1438353.0434039242,271.160501728262,1548.1222711482114,1319.27698587684,9766.169879684865,1867423332.0099688,753453.7712794,19338.437326149222,19338.437326149222,Healthy
79,3.1277592624,0.9958439608727742,6.142368000000001,3.2824622473542475,6.25864,0.029978514948427123,-0.3445281838952856,1.9638237743677316,21714.7863,518.5915392575954,23890.289999999997,21720.97775229807,4521.249999999996,-0.12083313212790045,0.5339376437188701,1.1001853607926133,3692.71311850367,1413419.39146304,1642.020109456936,401.419238937254,688.681255728716,9734.077792739838,1866374453.6187122,86723.54027069658,68727.66200627251,68727.66200627251,Healthy
80,3.1233705504000002,0.9837683446075215,6.215608,3.274632736041392,6.254975999999999,0.029096010580577675,-0.35918202396240373,1.9900322103004997,21709.9931105,510.44349962559403,24000.149999999998,21715.992883367166,4618.899999999998,-0.0970429682185476,0.5401728615166674,1.1054886050789379,3682.767126865492,1348553.738785192,336.61122894532747,678.6577037374664,903.5476022296477,9672.058523775904,1851605420.233648,238969.09907471435,116795.00692408044,116795.00692408044,Healthy
81,3.1655378842,0.9903806982289813,6.46952,3.316844811320202,6.723736,0.025746140330261468,-0.26561484722848094,2.0437348206417023,21711.63530175,512.5854352138562,23687.34,21717.685068533305,4405.279999999999,-0.1055607611918405,0.48624542427872575,1.090997507594039,3679.876956051365,1393404.6781041336,882.3370959203811,554.825704762174,895.0651321501595,9713.686091423404,1862944807.3842206,62538.67140338845,67587.99957806345,67587.99957806345,Healthy
82,3.1456471898,0.98932829978358,6.3535520000000005,3.2975509485354713,6.530864000000001,0.009719240962971649,-0.3388306445535618,2.0197916729510785,21724.297531,516.5334414348572,24032.2,21730.437256101482,4661.630000000001,-0.09832732599975358,0.5097340947703066,1.1062359998387374,3740.461649087675,1417767.946014424,298.27955447532133,2861.959693326395,685.1296081065229,9770.551816648926,1874376464.7721171,179775.3482822757,119826.12368493297,119826.12368493297,Healthy
83,3.241733452,0.9843847007739992,6.478064000000001,3.3878938571925143,6.544287999999999,0.027892194776329003,-0.31143264959499595,1.9983333287329141,21725.9534475,512.1362418889506,23664.45,21731.988638320818,4335.080000000002,-0.10381322724069272,0.4463643969703561,1.0892249243368908,3663.890648850016,1411306.911402102,1875.079195348981,256.0436351366453,2065.133485600905,9731.085846553458,1869450063.769659,90465.55746727555,57789.04844560721,57789.04844560721,Healthy
84,3.1155134548,0.9980693805292992,6.260776,3.2714739295656563,6.543064000000001,-0.003949697124569507,-0.36103021622798837,2.0095486958511337,21737.030776,514.4252480188079,23910.12,21743.116926437593,4600.59,-0.09754452878576007,0.5497404465348734,1.09997176000686,3715.7174685657433,1422242.081033967,1860.81709305345,934.220466303484,1237.3821778346708,9644.846330127784,1856245003.6301446,61025.00897731813,75535.16719098165,75535.16719098165,Healthy
85,3.1641440579999998,0.9773242900577027,6.354776000000001,3.311638040101046,6.280616000000002,0.04670133433652249,-0.3135464707790554,2.0083712636069877,21701.750997749998,511.8676937016333,23856.72,21707.786583481633,4495.310000000001,-0.1073184749023671,0.4950045708397268,1.099299314717666,3660.226281830814,1372737.4266688344,728.2882198684543,1321.2977459917804,743.8738446308889,9576.177532520665,1835319905.7607493,53904.314563601554,106620.98852846392,106620.98852846392,Healthy
86,3.1511894209999998,0.9909432201098974,6.485392000000002,3.303322370476798,6.6846720000000035,0.02407141364039501,-0.3249504536769723,2.0580774855298682,21751.214108750002,518.6714017946033,24155.79,21757.397098509373,4695.200000000001,-0.09716374492087601,0.4320973695302519,1.110549042422542,3657.0954780001925,1408191.3945742582,453.61100138789914,1346.2274503278568,1054.6243794309846,9749.28963637826,1874369739.123333,207890.9936853434,117436.23929247783,117436.23929247783,Healthy
87,3.0997294764,1.0021521240306264,6.563512,3.2576995869539798,6.755472000000002,0.0348955420507712,-0.2990852772028241,2.1174467159059343,21728.41874975,511.97115414888617,23908.6,21734.449366715187,4567.029999999999,-0.11141653074115981,0.5345667262640608,1.1003377776983925,3659.5107872973244,1387573.3723643248,1379.218503370284,1133.9013212700281,1542.0564837893603,9770.54380878788,1871587869.082773,85709.2697103817,61624.47954599837,61624.47954599837,Healthy
88,3.2151633612,0.997812030176009,6.473184000000001,3.366434225712076,6.670024000000002,0.003280587197915205,-0.32858690526988976,2.01332973562625,21755.9269495,517.7955402258419,23925.38,21762.087743381897,4603.639999999999,-0.10702053112308535,0.38623829511680174,1.0997177943985448,3682.511940924243,1418282.6317911327,1244.5341282197521,405.2839484421849,765.2588740428321,9785.912364604417,1880502712.9995608,218387.88895617911,121513.89141432577,121513.89141432577,Healthy
89,3.1579215983999998,1.0048100810010097,6.337679999999999,3.3139231855068685,6.832376,0.022706042417313697,-0.3117260804095441,2.006914928860508,21748.580041,519.4042777951547,23983.370000000003,21754.78126433487,4652.480000000003,-0.11987326889241776,0.41393025886983636,1.1027556720846612,3663.0219783324,1398576.5679175805,949.7443021707576,626.794625468449,1092.3218861929552,9774.363968152531,1879664143.5978866,222061.5396462587,113895.0853847063,113895.0853847063,Healthy
90,3.0805633292,0.9985515079322195,6.646528000000001,3.2383561588524588,6.847032,0.009875623373263942,-0.2966756723763573,2.157569018951497,21736.6764775,519.0941593292583,23801.79,21742.873689953747,4344.25,-0.09843008728402958,0.42322768050346715,1.095005946499578,3678.610199294717,1415182.0742893456,661.9331717824552,1019.5495761233174,1788.203063665489,9784.570682261374,1880483710.065633,73916.63918594626,108693.88466685012,108693.88466685012,Healthy
91,3.1482247468,0.999708266254983,6.486608000000001,3.303136492572933,6.839704000000002,0.01946606119641856,-0.30107289066324316,2.060401820611215,21731.61105575,517.9528425713097,23742.28,21737.782488530072,4464.790000000001,-0.13030365059231433,0.44104716360259877,1.0925227742707089,3718.0654518161464,1422450.48982539,2334.92061896854,1556.933603922134,1721.5393081494178,9810.686495245965,1883941749.6566308,104738.30347796693,68981.20236583076,68981.20236583076,Healthy
92,4.9001683484,1.0074067352676022,8.162664,5.002648578624672,6.778672,0.10374099581706915,-0.3750869239542678,1.6657925645891876,22627.54953175,509.5379646560122,24814.980000000003,22633.285670854377,4589.9100000000035,-0.10916381082132508,0.6784967073557806,1.0966711161180178,2749.970269303929,1356787.2026752804,200.34384241810625,109.51585324297453,581.1325066961454,9518.593620162483,1897418379.2374117,85077.08515251566,97185.70805921986,97185.70805921986,Mech_Elec_Damage
93,4.7782324532,0.9978200175666384,7.873352,4.881303644842296,6.057224000000001,0.08865683009742054,-0.420981694797951,1.6477540758250864,22658.243097,512.7650779659858,24769.21,22664.04424842859,4458.690000000002,-0.11318360492128088,0.6290058861072803,1.0931655157005309,2787.05672986123,1341155.166173757,597.0337399408429,146.55210214610935,589.871839484972,9453.14991742546,1880085000.9076648,67151.9246105886,96199.66946534291,96199.66946534291,Mech_Elec_Damage
94,4.7180870668,1.009098530475891,8.082096,4.8247901464331,6.422215999999999,0.09065766536908369,-0.38882519450356234,1.713002724530391,22674.34272325,517.4146198687024,24737.16,22680.24534980402,4419.010000000002,-0.11511175834621015,0.6049088878694469,1.0909758356362327,2815.267554824589,1352553.2314172941,436.3621900657415,371.72598182936474,312.922666446194,9524.727800430805,1901991821.3052917,69448.35413292979,150543.66163146766,150543.66163146766,Mech_Elec_Damage
95,4.6687645402,1.008809185099332,7.999088,4.7765084383229555,6.5076719999999995,0.08390362953881664,-0.4039026836299784,1.7133200723927142,22673.270291,514.1353662387153,25057.6,22679.098620870744,4791.329999999998,-0.11375442830517093,0.6386176546539968,1.1051603795305365,2757.4709666844374,1330682.5035270206,531.0567399170064,530.3002302066324,659.5162640633233,9494.606403257812,1896451517.4677866,201600.93203149454,87878.86600924096,87878.86600924096,Mech_Elec_Damage
96,4.6279353416,1.0050263223734661,7.807431999999999,4.735803858137087,6.202487999999999,0.1020487129138306,-0.39090932903229625,1.68702270531307,22677.813123,518.4264571481448,25048.45,22683.737948451802,4860.000000000004,-0.10736098717007661,0.5960232700767669,1.1045355151372898,2739.361325552855,1324662.8127935051,754.3658519928225,79.05242190800057,900.4079735840347,9565.596666694923,1910949405.266819,28278.24117337778,38943.17792376012,38943.17792376012,Mech_Elec_Damage
97,4.6087233038,1.0074665038686892,7.940487999999999,4.71755168203674,6.281831999999999,0.10368689722500343,-0.39843008501053356,1.7229257381220702,22682.94712275,515.1221139031193,24770.73,22688.795347746753,4600.59,-0.10283433725352054,0.6364397687776218,1.0920419584788452,2830.453822343529,1377358.8786050112,696.4695821354027,417.66901317564026,303.6572013136422,9559.179576285982,1911510115.2246006,205603.7773650909,99780.28931139823,99780.28931139823,Mech_Elec_Damage
98,4.6420254824,1.000055342408635,7.852599999999998,4.748524640808322,6.4954639999999975,0.09464874672470659,-0.41746516131772493,1.691632247555022,22681.319286500002,523.8166224372677,24784.47,22687.36700391877,4679.950000000001,-0.10985715626375622,0.5763403687007771,1.0927261190997741,2812.7138957753073,1358358.9164756213,332.0920348930166,111.39401445807766,493.358214834713,9628.658066020676,1930193603.2681894,156855.25861719527,11240.629361932337,11240.629361932337,Mech_Elec_Damage
99,4.5064061248,1.006756158557936,7.591360000000002,4.617491611847305,6.080408000000002,0.06983794365937102,-0.40933935587732995,1.6845707621030084,22699.63886175,522.3948521390457,24689.86,22705.648944987297,4617.379999999997,-0.12240048113256426,0.6231891676023595,1.087676334869081,2852.2239185844473,1392531.3575224227,459.8285949461445,147.70582224835456,327.7520909740583,9597.270593680236,1924828089.5111017,33601.647391506005,148617.78378261026,148617.78378261026,Mech_Elec_Damage
100,4.5035451066,1.0003815650471415,7.785455999999999,4.613312994344204,6.182951999999999,0.09483318199512834,-0.4161267098623207,1.7287394298749932,22684.77174625,522.2000598639493,25046.92,22690.78128369893,4701.299999999996,-0.11697915992802388,0.6354462746266205,1.1041292493560346,2802.4239430215453,1327772.1639661745,84.51450056085508,436.7234929836076,283.2480153762976,9572.755247730904,1914646114.446198,233527.64903417433,139206.9497740124,139206.9497740124,Mech_Elec_Damage
101,4.490618058,1.0118128711638252,7.761040000000001,4.603193482242118,6.292816000000002,0.08360263152993898,-0.3944746345558561,1.728278802552306,22701.8481135,522.9167979860819,24927.899999999998,22707.86962508791,4876.779999999999,-0.1250676854211923,0.6686830457640687,1.098055976560615,2793.8333785448885,1362440.900389048,600.2171376556483,659.139084494687,547.0784226498802,9595.593435808123,1920491564.042526,160613.12967056615,103137.98284941247,103137.98284941247,Mech_Elec_Damage
102,4.428872971600001,1.0021555720021913,7.636527999999998,4.540837640917069,6.317231999999997,0.06763758511387939,-0.37791770353089893,1.724259884844063,22700.740584,518.5364035486876,24828.72,22706.661937455046,4536.509999999998,-0.10179878261868248,0.6777217913416904,1.0937405283376462,2769.809356747592,1332645.5114185214,880.7035572403909,812.5383324725224,243.1081713254206,9479.382379426746,1894709931.046252,83298.50148814832,92938.74267153395,92938.74267153395,Mech_Elec_Damage
103,4.4883312114,1.0014409379940823,7.581600000000002,4.598692851606754,6.082856000000003,0.080139361792253,-0.3899675316637725,1.6891801524681038,22705.993294249998,527.3408512164298,24944.69,22712.11599344452,4679.950000000001,-0.11910973750054106,0.5305555242680722,1.098594969034758,2759.0495588617036,1345372.2003426317,790.3744386614919,569.3571805293215,489.2383227391851,9613.54407466555,1925724931.9407222,72816.08062879537,87744.44178976543,87744.44178976543,Mech_Elec_Damage
104,4.451861256,1.0052244982996852,7.703672,4.563936861170239,6.361184000000001,0.06864542124627929,-0.4171785752538315,1.7304384743835781,22709.376407249998,519.5020075941911,24819.559999999998,22715.31757196009,4682.989999999998,-0.12438272192165922,0.6440542767437134,1.0929212478100596,2769.7367987855573,1320316.296843407,812.1726158354097,424.1658014416173,334.7688503892643,9510.530150610957,1902492536.39847,121646.13243044181,94706.4632426137,94706.4632426137,Mech_Elec_Damage
105,4.4336455548,0.9989357145326597,7.513239999999999,4.544783880511002,6.145119999999998,0.07122224204104162,-0.39773791741932474,1.694596446002756,22716.73860325,524.926974349116,24836.350000000002,22722.802516592885,4667.740000000002,-0.11931641453376574,0.5886188591642512,1.0933061489930054,2826.6791347079757,1340604.7418980268,608.4818977027242,217.56728073229525,343.3314572589506,9615.272618602796,1922709288.0594745,73428.89147437291,138872.40978420834,138872.40978420834,Mech_Elec_Damage
106,4.3538142598,0.9925617254698441,7.3496640000000015,4.465518195936058,6.015720000000003,0.046590625436167474,-0.4096154742622269,1.688097737163831,22716.1770125,525.4557408264856,24920.27,22722.25329706998,4649.420000000002,-0.10772752020602717,0.6058617080793711,1.097027461367604,2828.6587355210427,1319916.7594821937,462.87515010154493,206.32918983371465,614.916642907613,9564.606374429022,1909600917.8386674,121214.19078506793,58469.17524710277,58469.17524710277,Mech_Elec_Damage
107,4.2954783082,1.0065874269679536,7.626767999999998,4.411839391216604,6.655375999999997,0.052739571085779174,-0.38218967556009176,1.7755340506412567,22714.69374625,524.6557617887484,24810.41,22720.75194118177,4530.41,-0.11491285571278412,0.6560646018252707,1.092262580211806,2897.4192923173327,1296186.7813984514,621.454198144515,196.57025229968292,314.18162205942537,9506.16526977729,1908043208.665917,123918.53115366393,81001.23553755617,81001.23553755617,Mech_Elec_Damage
108,4.3772799774,1.0085824787530022,7.380175999999999,4.491969855868257,6.092616,0.043407986197936635,-0.41227187567857904,1.686018723523289,22712.716964,523.1370577132334,24836.350000000002,22718.74066549721,4594.490000000005,-0.11577494290790716,0.6374027463657179,1.0934997358249121,2755.0367492410314,1328386.7029406957,206.76967942338817,278.2567394649243,629.8055491131038,9496.569613475407,1899216611.4280705,125032.39915561999,31521.6570443692,31521.6570443692,Mech_Elec_Damage
109,4.320989741,0.9974719927032006,7.6511759999999995,4.43462262704451,6.204927999999999,0.07905256419624451,-0.41057525354398416,1.7706998763272466,22709.069855,523.1841698491846,24897.38,22715.095608687378,4852.370000000003,-0.10912377799123218,0.6284141916804664,1.096362825909322,2750.4172903415815,1265921.0465646666,196.4437403372608,278.88218651580496,494.41994417989395,9541.8196251651,1904854195.96868,294531.95635881164,68608.81148965689,68608.81148965689,Mech_Elec_Damage
110,4.343709315,1.0008207474218875,7.476616,4.4575136276441905,6.262304,0.03952423255448525,-0.4078971282920718,1.721251459940293,22729.9985435,523.2273680950435,24772.26,22736.01974449494,4409.860000000001,-0.12405581117396781,0.6404531312197159,1.0898487279966858,2867.647426523703,1304065.133332156,245.55093178466566,421.81486898803894,289.0773621372159,9452.67814552773,1894171348.0755057,148972.43117010346,96341.88590606031,96341.88590606031,Mech_Elec_Damage
111,4.3933869292,1.009007800705882,7.602351999999999,4.507762194163772,6.284279999999998,0.056048946050986356,-0.39990561061697605,1.730408025178043,22709.0982105,521.1304584271238,25078.969999999998,22715.07674870175,5073.629999999997,-0.10971401307471611,0.6578166219453867,1.1043578114609693,2711.50587180921,1285352.3550997365,231.3581739009447,785.3492954659964,478.4452785318995,9526.713091132406,1903342827.9306386,244019.95908768085,7927.412281724191,7927.412281724191,Mech_Elec_Damage
112,4.3051466955999995,1.0087624331091478,7.596248,4.421749006563661,6.2415519999999995,0.058224711111484306,-0.40306919416542053,1.7644574127435921,22708.950945,527.6047242558762,24770.73,22715.078974291613,4513.620000000003,-0.12182835468442678,0.5533085896873331,1.090791470728592,2748.671175212805,1292359.1343693037,436.8535313642254,371.9786217559702,446.35880497837394,9649.132650807343,1930249599.384207,155149.33894068305,36847.53288969107,36847.53288969107,Mech_Elec_Damage
113,4.2976658522,1.026084000162154,7.509575999999998,4.418456046103133,6.2879359999999975,0.056633172840773786,-0.41118557155496394,1.747361534902906,22704.8168515,527.0238792484869,25141.53,22710.93251026039,4910.359999999997,-0.11314317543662328,0.5529875985714376,1.1073214183773086,2820.5035171743666,1322912.619729633,561.4519130933988,632.1929934809815,543.3885928205221,9527.840658938743,1909512507.1733198,67020.02376178764,184891.200407335,184891.200407335,Mech_Elec_Damage
114,4.296568527,0.9958312682320397,7.6524,4.410459866045456,6.485696000000001,0.05718421079731276,-0.3796815035699659,1.7810492144863213,22714.0529325,526.6793808111479,24863.81,22720.15811687507,4602.120000000003,-0.10943744100682651,0.5223397710921174,1.094644362848343,2777.6699651235995,1318808.5785745739,387.5127445521761,677.3391191831039,28.846488387951794,9575.338821121224,1917952349.9237373,113111.79164308793,95689.9754117101,95689.9754117101,Mech_Elec_Damage
115,4.3853748724,0.9749781446307515,7.703672,4.492446036339821,6.433208,0.05692502562868868,-0.40128233841835925,1.7566735396976414,22827.23006425,509.74256583037106,24909.59,22832.920605863837,4687.57,-0.12927924946936253,0.7897410534329641,1.0912226288467304,2817.3867674120743,1299975.8466785469,562.0525225426189,24.967852100817442,476.4039621886398,9329.1331912867,1868562665.8790102,44209.881015902974,80145.67196667536,80145.67196667536,Mech_Elec_Damage
116,4.3870102372,0.9753965882659582,7.527888000000002,4.494133235757019,6.1487760000000025,0.04605913330056499,-0.40617279069623446,1.7159494947530967,22832.92628025,513.7677942615594,25214.77,22838.705595256877,4802.010000000002,-0.10705670135838291,0.701831109895728,1.1043161831521457,2726.0521051697747,1257455.212105444,485.27984415256645,466.1605148206409,234.68347479576826,9331.577269673699,1874125415.768418,67982.45950888806,83474.0299053401,83474.0299053401,Mech_Elec_Damage
117,4.325141696999999,0.971357145343002,7.591360000000002,4.432872862441393,6.4502880000000005,0.06234790819778547,-0.38740906253446683,1.755170242229408,22825.558309250002,514.6719144045783,24920.27,22831.359851885063,4737.920000000002,-0.12748238166232234,0.6716711391078913,1.0917704470738454,2839.564231779733,1268881.5909036165,510.66557930298274,316.5599326663068,331.4361679834493,9371.058062416134,1878856833.0234952,103418.61097930108,118331.49103298574,118331.49103298574,Mech_Elec_Damage
118,4.4145582146,0.9752923364937476,7.402152000000001,4.5210060375802685,5.920504000000001,0.04733882315519732,-0.4022248586079824,1.6767594038106266,22821.670481,514.4225805371102,24987.41,22827.467391696093,4817.27,-0.10954594471485167,0.7345089025287295,1.0948983783112225,2850.1494798019003,1287879.3928264796,567.7559050615217,46.737635044383744,355.5340619516637,9385.626557777861,1880008293.6820326,136828.7439082846,99182.84094740353,99182.84094740353,Mech_Elec_Damage
119,4.3598964544,0.975944965862012,7.363088000000002,4.467789370344879,6.056000000000002,0.051485382020459304,-0.3969479863995278,1.6888217591886123,22824.2438725,517.7845138969285,24934.0,22830.11612873805,4585.329999999998,-0.1043008678102009,0.635959098299232,1.0924348749200827,2789.2922007945167,1321908.130362844,70.65021357005169,300.4176723144598,134.05684343544462,9499.10716222876,1908864389.5730853,161858.20558662064,90951.91364262617,90951.91364262617,Mech_Elec_Damage
